ElementID,SubRegion,Acres,centroid_x,centroid_y,aream2,x_centroid,y_centroid
9826,7,69.46350139,620327.2522,4293701.176,281108.8167,-121.6146423,38.78384311
9827,6,186.5699076,621003.3258,4292673.231,755021.6287,-121.6070408,38.77448983
9828,6,150.777454,621527.0378,4292045.036,610174.708,-121.6011241,38.76875841
9829,6,87.44865161,621943.2729,4291398.368,353892.1374,-121.5964484,38.76287518
9830,6,52.43008242,622071.9239,4290836.909,212177.0158,-121.5950673,38.75779918
9831,7,287.0867164,622831.1684,4290663.809,1161798.722,-121.5863624,38.75613432
9832,7,80.4068174,622692.4884,4290034.67,325394.8454,-121.5880697,38.75048562
9833,7,290.7277677,623052.6823,4289309.945,1176533.534,-121.5840548,38.74390655
9834,7,346.6932397,623183.0869,4288163.184,1403017.764,-121.582759,38.7335572
9835,7,367.555171,623337.1545,4286898.762,1487443.004,-121.5812123,38.7221445
9836,7,449.0769189,624541.9037,4286926.863,1817349.813,-121.5673523,38.7222287
9837,7,549.1600245,625852.7148,4287423.252,2222371.772,-121.5521878,38.72651486
9838,7,649.5265624,627332.5072,4287897.999,2628540.741,-121.5350821,38.73057972
9839,7,788.6976109,628963.7372,4288121.614,3191745.992,-121.5162798,38.73235757
9840,7,829.8612228,630748.4483,4287923.335,3358329.219,-121.4957909,38.73030895
9841,7,698.3442725,632469.6128,4287693.689,2826099.004,-121.4760398,38.72798383
9842,7,656.1639224,634070.2733,4287565.038,2655401.183,-121.4576566,38.72658341
9843,7,610.5522567,635661.5395,4287253.817,2470817.321,-121.439418,38.72353683
9844,7,611.0360046,637210.0648,4287435.388,2472774.98,-121.4215744,38.72493341
9845,7,679.6789303,637553.1608,4285737.547,2750563.044,-121.4179663,38.70958539
9846,7,742.7089897,639113.2802,4285781.205,3005636.645,-121.4000211,38.70973449
9847,7,698.8095563,639592.6231,4284051.649,2827981.941,-121.3948584,38.69407858
9848,7,643.6806118,641130.4462,4284557.67,2604883.018,-121.3770784,38.69839294
9849,7,826.5398845,642689.2623,4284863.867,3344888.24,-121.3590973,38.70090104
9850,7,782.563336,644473.7971,4284826.619,3166921.462,-121.3385911,38.70027568
9851,7,723.6945187,646239.689,4285294.465,2928687.811,-121.3181927,38.70419971
9852,7,524.3486469,646878.2877,4284006.022,2121963.689,-121.3111245,38.69248776
9853,7,595.85906,648419.9798,4284144.54,2411356.064,-121.2933753,38.69347833
9854,7,474.8888564,647847.7238,4282970.561,1921807.018,-121.3002029,38.68299886
9855,7,642.6149289,649172.751,4282068.606,2600570.352,-121.2851695,38.67465186
9856,7,615.6793114,650728.4727,4282680.262,2491565.775,-121.2671603,38.6798979
9857,7,591.9682235,652415.9538,4283133.776,2395610.407,-121.247669,38.68369395
9858,7,534.8194533,653739.6919,4282184.641,2164337.539,-121.2326668,38.67491557
9859,7,507.2786108,655140.0559,4282866.909,2052883.704,-121.2164233,38.68081693
9860,7,394.7157932,656114.9187,4283856.152,1597358.143,-121.2049982,38.68955614
9861,7,252.7074206,656935.1906,4283011.506,1022670.648,-121.1957622,38.68180301
9862,7,325.3671428,657656.011,4284159.841,1316714.111,-121.1872176,38.69201827
9863,6,310.9140817,585506.7881,4259522.718,1258224.648,-122.0196767,38.47993962
9864,6,376.9453897,586908.2544,4259510.585,1525443.871,-122.0036127,38.47969473
9865,6,205.2015594,586514.0637,4260397.365,830421.2486,-122.0080216,38.48772374
9866,6,87.41491588,587185.1771,4260729.45,353755.6137,-122.0002864,38.49065074
9867,6,252.502234,587983.8214,4260656.998,1021840.287,-121.991139,38.4899193
9868,6,294.8975438,589276.352,4260828.831,1193408.019,-121.9762985,38.49133897
9869,6,220.5857821,589524.7343,4261667.624,892678.9891,-121.9733436,38.49887221
9870,6,191.7293283,589271.3661,4262418.189,775901.0636,-121.9761531,38.50566082
9871,6,342.5591178,590567.9701,4262123.777,1386287.566,-121.9613227,38.50287707
9872,6,373.4430785,590694.2558,4260892.715,1511270.52,-121.9600342,38.49177147
9873,6,200.0414448,591680.7923,4260814.117,809539.0058,-121.9487341,38.49096224
9874,6,554.3961081,592497.023,4259608.116,2243561.451,-121.9395358,38.48001109
9875,6,643.3260032,593672.1053,4260265.311,2603447.968,-121.9259778,38.48580994
9876,6,503.7442542,594732.7924,4260958.805,2038580.671,-121.9137245,38.49194658
9877,6,431.6620318,595659.2609,4261627.747,1746874.266,-121.9030112,38.49787508
9878,6,503.0593305,596625.7024,4262355.641,2035808.883,-121.8918296,38.50432934
9879,6,413.8058729,597642.7102,4263063.416,1674612.954,-121.8800692,38.51059581
9880,6,418.076253,598930.8013,4261954.747,1691894.569,-121.8654549,38.50046395
9881,6,510.1528754,599917.1062,4262610.842,2064515.44,-121.8540519,38.50626553
9882,6,266.4227468,599419.3893,4263525.03,1078174.604,-121.859629,38.51455837
9883,6,440.7839246,600546.7013,4261509.355,1783789.256,-121.8469905,38.49626993
9884,6,566.8885149,602341.9051,4261854.726,2294116.427,-121.8263577,38.49917725
9885,6,533.3060273,603790.4976,4262517.421,2158212.922,-121.8096504,38.50498088
9886,6,305.676388,604635.2357,4263434.553,1237028.454,-121.7998271,38.51314555
9887,6,438.3088379,605664.4537,4263049.763,1773772.936,-121.7880823,38.50955693
9888,6,257.0981643,606855.8823,4262983.499,1040439.357,-121.7744306,38.50881757
9889,6,46.40103569,607227.56,4263225.533,187778.3293,-121.7701323,38.51095396
9890,6,288.6822319,607648.7047,4263473.729,1168255.544,-121.765264,38.51313914
9891,6,44.03150409,606960.1928,4264007.794,178189.1751,-121.7730777,38.51803416
9892,6,305.7876758,608665.0469,4263257.967,1237478.82,-121.7536422,38.51107179
9893,6,281.9390459,609693.026,4263370.87,1140966.839,-121.7418367,38.51196295
9894,6,94.54887507,610395.1291,4263612.167,382625.7223,-121.7337473,38.51405022
9895,6,141.7415537,610501.8163,4264271.228,573607.7168,-121.7324197,38.519975
9896,6,69.04328856,611152.3455,4264176.869,279408.2757,-121.7249741,38.51904388
9897,6,228.3973864,611684.9946,4264713.153,924291.4301,-121.7187798,38.52380903
9898,6,152.2518143,612382.8144,4265135.181,616141.2326,-121.7107088,38.52752343
9899,6,433.990495,613003.6494,4265884.744,1756297.222,-121.7034665,38.53419807
9900,6,269.5042173,611751.3565,4266307.422,1090644.873,-121.717764,38.53816448
9901,6,347.9643616,613931.874,4265213.884,1408161.812,-121.6929287,38.52803561
9902,6,365.593556,614947.6981,4265764.157,1479504.63,-121.6811872,38.53286281
9903,6,403.8982207,615117.8602,4267074.671,1634518.108,-121.6790192,38.54464809
9904,6,430.0396091,616412.2149,4267217.821,1740308.554,-121.6641463,38.54576926
9905,6,456.1134077,616798.5626,4268569.676,1845825.473,-121.6594879,38.55789824
9906,6,228.0992321,617363.7522,4269626.669,923084.8426,-121.6528249,38.56734664
9907,6,478.9227804,617254.7681,4270637.148,1938131.73,-121.6539056,38.57646505
9908,6,438.7994463,617216.2645,4272080.115,1775758.357,-121.6541049,38.58947058
9909,6,457.91168,617122.4918,4273458.81,1853102.823,-121.6549495,38.60190432
9910,6,441.0785689,617008.3258,4274880.555,1784981.639,-121.6560214,38.6147286
9911,6,371.3896037,618113.3952,4275719.145,1502960.403,-121.6431894,38.62213736
9912,6,306.8097308,619099.959,4276423.862,1241614.93,-121.6317388,38.62835447
9913,6,267.4350904,618803.5774,4277541.257,1082271.413,-121.634952,38.63846128
9914,6,173.0020078,619714.8306,4277669.468,700114.2862,-121.6244625,38.63949374
9915,6,62.23049144,619582.9682,4278321.358,251837.8639,-121.625865,38.64538462
9916,6,138.0145448,619162.6999,4278851.255,558525.0469,-121.6306021,38.65021528
9917,6,134.2661933,618726.8758,4279604.898,543356.0068,-121.6354805,38.65706362
9918,6,107.1237565,618184.0867,4280461.34,433514.462,-121.6415714,38.6648522
9919,6,170.1228282,618817.2839,4280641.767,688462.6598,-121.6342642,38.66639292
9920,6,156.620189,619589.657,4280877.362,633819.4179,-121.6253481,38.66841148
9921,7,155.5337139,620149.5017,4281228.378,629422.609,-121.6188538,38.67149808
9922,7,192.5318167,619816.2594,4282091.042,779148.619,-121.6225343,38.67931526
9923,7,55.14029914,619305.9314,4281964.77,223144.8737,-121.6284215,38.67824656
9924,7,105.553974,619110.7393,4282687.744,427161.7777,-121.6305407,38.68478636
9925,7,76.96226527,619576.3548,4282823.63,311455.2375,-121.6251654,38.68594771
9926,7,202.9277656,620007.8519,4283371.291,821219.5316,-121.6201107,38.69082324
9927,7,111.1394736,620509.7871,4283939.379,449765.4926,-121.6142421,38.69587302
9928,7,294.7287971,621363.3955,4284017.567,1192725.125,-121.6044154,38.69646077
9929,7,219.1779882,621415.9879,4285084.809,886981.8491,-121.6036237,38.7060685
9930,7,147.5920672,622189.6289,4285290.583,597283.905,-121.5946925,38.70781564
9931,7,282.1959534,622338.3677,4286138.716,1142006.507,-121.5928327,38.71543608
9932,7,251.5668212,622266.9035,4287272.749,1018054.806,-121.5934541,38.72566257
9933,7,53.78433667,622155.945,4289895.568,217657.4883,-121.5942669,38.74930699
9934,6,61.20142612,621815.8175,4289977.396,247673.3844,-121.5981654,38.75009116
9935,6,140.631447,621611.9303,4290515.856,569115.2745,-121.6004164,38.7549703
9936,6,127.5429946,621345.9149,4291302.157,516148.1868,-121.603339,38.76209077
9937,7,182.1664898,623225.561,4285939.947,737201.6292,-121.5826661,38.71352197
9938,7,395.7684684,623528.0202,4284978.214,1601618.168,-121.5793596,38.70481557
9939,7,412.4042679,624694.4923,4285539.103,1668940.86,-121.5658475,38.70970487
9940,7,514.6290239,626050.8181,4285945.934,2082629.77,-121.5501786,38.71317759
9941,7,679.2773084,627530.7434,4286241.504,2748937.738,-121.5331074,38.71562808
9942,7,690.9985495,629134.3238,4286430.934,2796371.918,-121.5146329,38.71710161
9943,7,258.2464207,630668.52,4286621.783,1045086.186,-121.4969554,38.71859529
9944,7,775.2987003,631178.3456,4285563.193,3137522.524,-121.4912932,38.70898333
9945,7,639.8881643,632846.39,4285991.556,2589535.527,-121.4720334,38.71259344
9946,7,683.3342601,634417.0808,4285821.734,2765355.639,-121.4540068,38.71082616
9947,7,633.0849534,636007.4703,4285627.382,2562003.909,-121.4357594,38.70883209
9948,7,699.401962,636434.4407,4283854.325,2830379.322,-121.4311997,38.69279386
9949,7,725.2062893,638016.9593,4283944.643,2934805.729,-121.4129914,38.69336197
9950,7,744.3308173,638694.4568,4282151.417,3012199.948,-121.4055625,38.67710194
9951,7,636.9558971,640239.47,4282428.352,2577669.063,-121.3877514,38.67935317
9952,7,539.828695,641642.7233,4282984.256,2184609.221,-121.3715113,38.68413743
9953,7,366.8538742,642847.2354,4283501.888,1484604.957,-121.3575614,38.68860638
9954,7,683.1976548,643857.6371,4282683.01,2764802.817,-121.3461182,38.68106625
9955,7,578.3275875,645347.7523,4283403.304,2340408.712,-121.3288429,38.68731122
9956,7,556.7649453,646402.979,4282277.893,2253147.795,-121.3169525,38.67699954
9957,7,680.5071138,647683.2215,4281296.162,2753914.584,-121.3024499,38.66794347
9958,7,543.9620385,649086.991,4280327.268,2201336.269,-121.2865288,38.65898063
9959,7,526.4464267,650484.0342,4281091.741,2130453.103,-121.2703135,38.66563055
9960,7,529.3496178,652049.5342,4281677.251,2142201.901,-121.252199,38.6706371
9961,7,459.2288566,653284.8335,4280820.17,1858433.248,-121.2381948,38.66270392
9962,7,519.8279356,654823.57,4281135.641,2103669.02,-121.2204467,38.66527799
9963,7,298.0746207,656070.4872,4281095.552,1206265.193,-121.2061301,38.6646982
9964,7,268.0383074,656074.4583,4282109.284,1084712.546,-121.2058562,38.67382848
9965,7,88.37024275,656742.084,4282378.085,357621.6844,-121.1981245,38.67613177
9966,7,137.3316501,657040.5653,4281764.024,555761.47,-121.1948336,38.67054781
9967,7,178.7592694,657892.6201,4282064.184,723413.0974,-121.1849756,38.67309988
9968,7,57.48791125,657544.4046,4282627.393,232645.3229,-121.1888487,38.67823501
9969,7,177.2940313,657974.4671,4283185.721,717483.4894,-121.1837798,38.68318736
9970,6,577.3613436,586178.7781,4258122.555,2336498.461,-122.0121457,38.46725841
9971,6,614.5756371,587635.6664,4258212.603,2487099.364,-121.9954367,38.46792769
9972,6,564.6588692,589167.612,4258501.606,2285093.371,-121.9778419,38.47037989
9973,6,389.3655278,588903.0388,4259789.742,1575706.387,-121.9807103,38.48201342
9974,6,189.5971537,587864.0763,4259821.417,767272.4592,-121.9926168,38.48240188
9975,6,329.0679789,590289.2106,4259916.459,1331690.864,-121.9648038,38.48301579
9976,6,354.8139406,591558.1197,4259229.423,1435881.074,-121.950348,38.47669585
9977,6,450.6605518,592468.921,4257626.906,1823758.548,-121.9401192,38.46216216
9978,6,713.4442986,593656.1624,4258120.171,2887206.642,-121.9264472,38.46648267
9979,6,621.0427125,594894.4201,4259001.257,2513270.69,-121.9121364,38.4742908
9980,6,495.8382663,596031.1126,4259775.503,2006586.272,-121.8990017,38.48114548
9981,6,557.1586226,596994.374,4260514.371,2254740.95,-121.8878575,38.48769865
9982,6,707.5375617,598183.8093,4261211.015,2863302.926,-121.8741245,38.49384527
9983,6,757.3051001,599566.8031,4259772.792,3064705.008,-121.8584727,38.48073299
9984,6,710.0043709,601177.995,4260312.016,2873285.748,-121.8399259,38.48541008
9985,6,573.4377593,602858.0729,4260678.594,2320620.279,-121.8206124,38.48852064
9986,6,470.7501648,604457.7249,4261296.577,1905058.328,-121.8021818,38.49390281
9987,6,504.4418478,605813.48,4261816.961,2041403.731,-121.7865602,38.49843147
9988,6,429.6253431,607303.6015,4261953.716,1738632.079,-121.7694546,38.49948548
9989,6,183.6661544,608365.1356,4261743.19,743270.5566,-121.7573163,38.49746007
9990,6,44.59985134,608559.5211,4262015.207,180489.1948,-121.7550462,38.49988751
9991,6,210.3400285,608836.7198,4262267.093,851215.8952,-121.7518281,38.5021229
9992,6,388.5192233,609831.1013,4262170.714,1572281.514,-121.7404416,38.50113265
9993,6,520.8179643,611118.898,4262300.421,2107675.524,-121.7256557,38.50214143
9994,6,265.2111529,611164.8175,4263424.807,1073271.457,-121.7249506,38.51226625
9995,6,91.18062831,611969.8498,4263652.141,368994.9113,-121.7156827,38.51421369
9996,6,69.84326993,612072.2369,4264157.349,282645.6855,-121.7144276,38.51875263
9997,6,66.38617042,612632.2728,4264152.94,268655.3001,-121.7080059,38.51864219
9998,6,261.1063011,613117.2267,4264531.322,1056659.711,-121.7023831,38.52198981
9999,6,108.7928579,613504.0599,4263753.857,440269.0756,-121.6980726,38.51493583
10000,6,121.4607957,614257.9402,4263805.696,491534.4013,-121.6894191,38.51530648
10001,6,73.18721074,614332.2034,4264409.925,296178.1338,-121.6884686,38.52074085
10002,9,186.9989652,614972.019,4264675.481,756757.9632,-121.6810873,38.52305102
10003,9,257.1828466,615946.6965,4264841.301,1040782.054,-121.6698814,38.52441852
10004,9,378.7672483,616154.8574,4265958.596,1532816.671,-121.6673083,38.53445778
10005,9,386.4521197,617426.6727,4266026.259,1563916.242,-121.6527086,38.53490041
10006,9,413.3936336,617733.7441,4267302.532,1672944.681,-121.6489711,38.5463585
10007,6,333.5427337,618072.5892,4268554.854,1349799.554,-121.644872,38.5575964
10008,6,320.2908407,618361.3597,4269804.217,1296171.046,-121.6413467,38.56881415
10009,6,389.6619081,618474.0624,4271107.369,1576905.795,-121.6398321,38.58053985
10010,6,401.7667146,618430.7083,4272460.134,1625892.209,-121.6400999,38.59273329
10011,6,385.6021881,618342.7019,4273804.8,1560476.691,-121.6408818,38.60485969
10012,6,338.2319401,618780.9292,4274866.232,1368776.099,-121.6356688,38.61436385
10013,6,257.4133127,619678.7048,4275614.524,1041714.718,-121.625231,38.62098486
10014,6,98.19189075,620325.2355,4276108.142,397368.4837,-121.6177209,38.62534458
10015,6,228.2858977,620030.1346,4276800.346,923840.2511,-121.6209906,38.63162089
10016,6,62.75171516,620718.4998,4276934.365,253947.1815,-121.6130609,38.63273485
10017,6,163.2885991,621099.6261,4277544.76,660805.516,-121.6085768,38.63818205
10018,6,118.8187984,620511.3277,4277767.175,480842.6175,-121.615296,38.64026596
10019,6,222.1428271,620360.8716,4278401.501,898980.1266,-121.6169146,38.64600123
10020,6,198.7684235,619894.1242,4279171.133,804387.2713,-121.6221438,38.65299841
10021,6,191.3930769,619368.5399,4279935.858,774540.3024,-121.6280509,38.65995902
10022,6,204.1118147,620251.4479,4280178.207,826011.2083,-121.6178641,38.66202295
10023,7,51.63838537,620667.6358,4280540.987,208973.1315,-121.6130188,38.66523475
10024,7,210.0450996,621252.484,4280600.013,850022.3603,-121.606288,38.66568665
10025,7,235.7909072,620845.2077,4281628.693,954211.9473,-121.6107888,38.67500992
10026,7,243.3175612,620552.2751,4282623.655,984671.2354,-121.6139824,38.68401368
10027,7,304.2429144,621515.4356,4282887.169,1231227.392,-121.6028658,38.68625597
10028,7,370.5650403,622567.2862,4283109.43,1499623.513,-121.590736,38.68811325
10029,7,343.7630684,622411.4181,4284371.134,1391159.781,-121.5923047,38.69950166
10030,7,352.646019,623621.4845,4283699.671,1427107.807,-121.578513,38.69328408
10031,7,449.6335759,624845.101,4284203.102,1819602.524,-121.5643565,38.69764761
10032,7,636.1643146,626245.5537,4284379.421,2574465.642,-121.548225,38.69903728
10033,7,683.0005046,627759.43,4284482.389,2764004.979,-121.5308022,38.69974744
10034,7,691.1362598,629411.4405,4284912.434,2796929.212,-121.5117301,38.7033813
10035,7,647.2681716,629674.9803,4283336.593,2619401.357,-121.508995,38.68914635
10036,7,857.2548496,631474.384,4283938.946,3469187.294,-121.4881977,38.69430706
10037,7,705.3568345,633201.0312,4284217.63,2854477.836,-121.4682967,38.69655949
10038,7,648.4407355,634858.1271,4284096.242,2624146.555,-121.4492717,38.69521488
10039,7,288.454728,634872.5054,4282777.066,1167334.868,-121.4493625,38.68332864
10040,7,703.8336544,635430.5284,4281627.259,2848313.745,-121.4431736,38.67288549
10041,7,817.4305071,636985.5387,4282019.802,3308023.897,-121.4252274,38.67618246
10042,7,753.0198596,637706.3522,4280296.636,3047363.255,-121.4172858,38.66054744
10043,7,692.5919603,639443.2163,4280536.306,2802820.223,-121.3972822,38.66243473
10044,7,551.0945297,640984.8008,4281049.61,2230200.437,-121.3794657,38.66681461
10045,7,500.1394311,642472.5037,4281776.554,2023992.469,-121.3622227,38.67312485
10046,7,570.5170545,643293.0311,4280782.364,2308800.606,-121.3529991,38.66403657
10047,7,562.3867785,644914.602,4281585.895,2275898.546,-121.3342005,38.67101097
10048,7,682.9676108,646124.4417,4280554.439,2763871.862,-121.3205164,38.66152059
10049,7,513.1476289,647610.4981,4279658.562,2076634.778,-121.3036335,38.6532042
10050,7,193.4219657,648274.7528,4278920.681,782750.924,-121.2961601,38.64644667
10051,7,425.0395254,649342.5212,4278731.375,1720073.933,-121.2839361,38.64456213
10052,7,434.0384502,650407.4455,4279615.242,1756491.29,-121.2715132,38.65234362
10053,7,471.5780656,651768.5787,4280283.753,1908408.724,-121.2557317,38.6581332
10054,7,198.0819836,652543.1309,4279596.454,801609.3475,-121.2469845,38.65180931
10055,7,348.0101248,653428.6059,4279259.271,1408347.009,-121.2368877,38.64861933
10056,7,340.4783716,654348.6266,4279881.807,1377867.085,-121.226182,38.65406691
10057,7,179.6819339,655330.4717,4280088.615,727146.988,-121.2148569,38.65575818
